1.png,1.1520109176635742
10.png,1.1003772020339966
100.png,1.5022557973861694
11.png,1.1860016584396362
12.png,1.3315521478652954
13.png,1.1753790378570557
14.png,0.8864415287971497
15.png,0.9445867538452148
16.png,0.22080904245376587
17.png,1.5696313381195068
18.png,1.105121374130249
19.png,0.7747335433959961
2.png,0.04145454615354538
20.png,1.1513441801071167
21.png,0.6814632415771484
22.png,0.8847293853759766
23.png,1.0061179399490356
24.png,0.8191035389900208
25.png,1.060460090637207
26.png,0.6854527592658997
27.png,1.261157751083374
28.png,0.8435408473014832
29.png,0.7951153516769409
3.png,0.7922095656394958
30.png,1.0453009605407715
31.png,0.4852495491504669
32.png,1.156503677368164
33.png,0.9722490906715393
34.png,0.7918170094490051
35.png,0.8573163151741028
36.png,1.3629432916641235
37.png,0.7130769491195679
38.png,0.92399001121521
39.png,1.1507045030593872
4.png,0.9037388563156128
40.png,1.6930066347122192
41.png,1.3923985958099365
42.png,0.9052088856697083
43.png,1.2667851448059082
44.png,0.9886242747306824
45.png,0.9015326499938965
46.png,0.26128968596458435
47.png,1.1581696271896362
48.png,0.9970892667770386
49.png,1.4171593189239502
5.png,0.9500964879989624
50.png,0.9366126656532288
51.png,0.8106372952461243
52.png,1.2814735174179077
53.png,1.1137075424194336
54.png,1.411790132522583
55.png,0.6312243938446045
56.png,1.2551686763763428
57.png,1.4366368055343628
58.png,1.2926266193389893
59.png,1.108077049255371
6.png,0.872185468673706
60.png,1.1503019332885742
61.png,1.0187060832977295
62.png,1.2638840675354004
63.png,1.048792839050293
64.png,1.1141852140426636
65.png,0.6902608275413513
66.png,0.8939430713653564
67.png,0.8201925754547119
68.png,1.5925214290618896
69.png,0.8063501715660095
7.png,0.6606200337409973
70.png,0.34390056133270264
71.png,0.9962748885154724
72.png,1.86484694480896
73.png,1.043771505355835
74.png,0.7271170616149902
75.png,0.8086622953414917
76.png,0.7874635457992554
77.png,1.0309315919876099
78.png,0.28953707218170166
79.png,0.8757685422897339
8.png,1.4691640138626099
80.png,0.8387124538421631
81.png,1.4837193489074707
82.png,1.7228498458862305
83.png,1.5551704168319702
84.png,0.9983025789260864
85.png,1.0364885330200195
86.png,1.2745999097824097
87.png,1.0978891849517822
88.png,0.6216378808021545
89.png,1.8065273761749268
9.png,1.3851052522659302
90.png,1.349615216255188
91.png,1.2069770097732544
92.png,0.7350265979766846
93.png,0.9725639820098877
94.png,0.5107859373092651
95.png,0.7457646727561951
96.png,0.7855091094970703
97.png,1.2037183046340942
98.png,1.264859676361084
99.png,1.3032793998718262
