1.png,0.28370600938796997
10.png,0.3566063642501831
100.png,0.21089646220207214
11.png,0.36954736709594727
12.png,0.3080509901046753
13.png,0.3010677695274353
14.png,0.4004468023777008
15.png,0.31348660588264465
16.png,0.39547306299209595
17.png,0.36630386114120483
18.png,0.28313130140304565
19.png,0.3417733907699585
2.png,0.45260822772979736
20.png,0.30220267176628113
21.png,0.38300377130508423
22.png,0.30033570528030396
23.png,0.306165486574173
24.png,0.320699542760849
25.png,0.39600521326065063
26.png,0.4212954044342041
27.png,0.2789824604988098
28.png,0.2910756468772888
29.png,0.263752818107605
3.png,0.23471081256866455
30.png,0.34499382972717285
31.png,0.383706659078598
32.png,0.2846353352069855
33.png,0.33373844623565674
34.png,0.3387807607650757
35.png,0.26016268134117126
36.png,0.31552740931510925
37.png,0.30888375639915466
38.png,0.31388968229293823
39.png,0.3207630515098572
4.png,0.37244683504104614
40.png,0.31523194909095764
41.png,0.3141126036643982
42.png,0.44042906165122986
43.png,0.2754688858985901
44.png,0.40961718559265137
45.png,0.3815595209598541
46.png,0.4668176770210266
47.png,0.23047858476638794
48.png,0.3097347021102905
49.png,0.34820646047592163
5.png,0.3150283098220825
50.png,0.28587043285369873
51.png,0.3381636142730713
52.png,0.32015174627304077
53.png,0.1396445631980896
54.png,0.2514094114303589
55.png,0.3509801924228668
56.png,0.3937591016292572
57.png,0.24949049949645996
58.png,0.17974580824375153
59.png,0.40421637892723083
6.png,0.3949987292289734
60.png,0.3183478116989136
61.png,0.26311013102531433
62.png,0.2998606264591217
63.png,0.24114246666431427
64.png,0.2728756070137024
65.png,0.3871680498123169
66.png,0.3680841326713562
67.png,0.279659241437912
68.png,0.25529173016548157
69.png,0.31900158524513245
7.png,0.43496423959732056
70.png,0.34790748357772827
71.png,0.28540295362472534
72.png,0.2453748881816864
73.png,0.3034006357192993
74.png,0.3899405598640442
75.png,0.28530770540237427
76.png,0.26086363196372986
77.png,0.3460153639316559
78.png,0.4130154550075531
79.png,0.40166372060775757
8.png,0.293235182762146
80.png,0.34001392126083374
81.png,0.2328321933746338
82.png,0.23111708462238312
83.png,0.24082162976264954
84.png,0.3091643452644348
85.png,0.3360374867916107
86.png,0.2806251049041748
87.png,0.36147981882095337
88.png,0.38515061140060425
89.png,0.18164926767349243
9.png,0.32271209359169006
90.png,0.28165486454963684
91.png,0.29546496272087097
92.png,0.32333850860595703
93.png,0.37517037987709045
94.png,0.38515156507492065
95.png,0.3237431049346924
96.png,0.3126600682735443
97.png,0.27908840775489807
98.png,0.37247270345687866
99.png,0.3360583186149597
