1.png,2.275390625
10.png,2.2109375
100.png,2.515625
11.png,2.298828125
12.png,2.5234375
13.png,2.548828125
14.png,2.349609375
15.png,3.005859375
16.png,1.908203125
17.png,2.55859375
18.png,2.234375
19.png,2.681640625
2.png,2.064453125
20.png,2.41015625
21.png,2.3046875
22.png,2.3125
23.png,2.28125
24.png,2.4296875
25.png,2.630859375
26.png,2.365234375
27.png,2.908203125
28.png,2.234375
29.png,2.443359375
3.png,2.50390625
30.png,2.130859375
31.png,2.1015625
32.png,2.705078125
33.png,2.556640625
34.png,2.076171875
35.png,2.125
36.png,2.251953125
37.png,2.021484375
38.png,2.158203125
39.png,2.931640625
4.png,2.498046875
40.png,2.482421875
41.png,2.66015625
42.png,2.228515625
43.png,2.7578125
44.png,1.955078125
45.png,2.4140625
46.png,2.11328125
47.png,2.48828125
48.png,2.203125
49.png,2.810546875
5.png,2.3203125
50.png,2.322265625
51.png,2.291015625
52.png,2.310546875
53.png,2.837890625
54.png,3.029296875
55.png,2.33203125
56.png,2.228515625
57.png,2.599609375
58.png,3.673828125
59.png,2.525390625
6.png,2.251953125
60.png,2.677734375
61.png,2.23046875
62.png,2.416015625
63.png,2.20703125
64.png,2.73046875
65.png,2.24609375
66.png,2.44140625
67.png,2.404296875
68.png,2.6328125
69.png,2.375
7.png,2.4140625
70.png,1.96875
71.png,2.623046875
72.png,2.65625
73.png,2.294921875
74.png,2.451171875
75.png,2.166015625
76.png,2.35546875
77.png,2.55859375
78.png,2.041015625
79.png,2.1484375
8.png,2.408203125
80.png,2.216796875
81.png,2.697265625
82.png,2.982421875
83.png,2.857421875
84.png,2.716796875
85.png,2.921875
86.png,3.072265625
87.png,2.1484375
88.png,2.013671875
89.png,3.458984375
9.png,2.75390625
90.png,2.291015625
91.png,2.291015625
92.png,2.328125
93.png,2.04296875
94.png,2.076171875
95.png,2.302734375
96.png,2.533203125
97.png,2.48046875
98.png,3.08203125
99.png,2.5
