1.png,4.395908355712891
10.png,4.497217655181885
100.png,5.229588985443115
11.png,4.752128601074219
12.png,3.797794818878174
13.png,5.320858955383301
14.png,4.0561113357543945
15.png,4.127780914306641
16.png,4.982724666595459
17.png,4.551739692687988
18.png,3.9023399353027344
19.png,3.8169026374816895
2.png,3.649366855621338
20.png,4.973419189453125
21.png,3.915254592895508
22.png,4.917252540588379
23.png,4.775489807128906
24.png,4.167162895202637
25.png,5.072563171386719
26.png,4.794447898864746
27.png,4.368659496307373
28.png,4.355459690093994
29.png,4.4544854164123535
3.png,4.739476203918457
30.png,4.535326957702637
31.png,4.093899726867676
32.png,4.502249717712402
33.png,4.041219711303711
34.png,4.416948318481445
35.png,4.473209381103516
36.png,4.523324012756348
37.png,4.431886672973633
38.png,4.3886823654174805
39.png,4.815081596374512
4.png,4.088184356689453
40.png,4.841522216796875
41.png,4.882467269897461
42.png,4.043235778808594
43.png,4.001247882843018
44.png,4.804708957672119
45.png,4.710503578186035
46.png,4.151174545288086
47.png,4.716954231262207
48.png,5.017096042633057
49.png,4.763466835021973
5.png,4.4584527015686035
50.png,4.53375244140625
51.png,4.810357093811035
52.png,3.8058085441589355
53.png,5.2951507568359375
54.png,5.272280693054199
55.png,3.8755178451538086
56.png,4.441719055175781
57.png,4.4963698387146
58.png,4.636989593505859
59.png,4.503354072570801
6.png,4.371209144592285
60.png,4.397490978240967
61.png,4.459264755249023
62.png,4.298463344573975
63.png,4.280059814453125
64.png,4.998471260070801
65.png,4.444283962249756
66.png,4.316777229309082
67.png,4.181753158569336
68.png,4.551320552825928
69.png,3.7953710556030273
7.png,3.7337143421173096
70.png,4.356654644012451
71.png,4.3017683029174805
72.png,5.239931106567383
73.png,4.530157566070557
74.png,4.124343395233154
75.png,4.192505359649658
76.png,3.8710460662841797
77.png,4.183206558227539
78.png,4.24799108505249
79.png,4.365296363830566
8.png,4.763291358947754
80.png,4.741328716278076
81.png,4.549503803253174
82.png,4.334733963012695
83.png,4.563675880432129
84.png,5.66868782043457
85.png,5.1181230545043945
86.png,5.531412124633789
87.png,5.172440528869629
88.png,4.5445637702941895
89.png,5.8819193840026855
9.png,5.240787982940674
90.png,4.613909721374512
91.png,4.863001346588135
92.png,4.56724214553833
93.png,4.584181308746338
94.png,4.611886978149414
95.png,5.045693397521973
96.png,4.620947360992432
97.png,4.14565372467041
98.png,5.401044845581055
99.png,4.571604251861572
